Time;X;Y;Z;Vx;Vy;Vz;Roll;Pitch;Yaw;pRight.wRight;pRight.wUp;pRight.wForward;pUp.wRight;pUp.wUp;pUp.wForward;pForward.wRight;pForward.wUp;pForward.wForward;ScalarRoll;ScalarPitch;ScalarYaw;InputAccelerate;InputRoll;InputPitch;InputRoll
4,6593;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,676;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,6927;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,7094;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,7261;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,7428;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,7595;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,7762;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,7929;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,8096;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,8263;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,843;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,8597;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,8764;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,8931;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,9098;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,9265;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,9432;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,9599;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,9766;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,9933;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
5,01;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
5,0267;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
5,0434;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
5,0601;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
5,0768;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
5,0935;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
5,1102;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
5,1269;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
5,1436;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
5,1603;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
5,177;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
5,1937;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
5,2104;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
5,2271;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
5,2438;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
5,2605;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
5,2772;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
5,2939;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
5,3106;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
5,3273;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
5,344;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
5,3607;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
