Time;X;Y;Z;Vx;Vy;Vz;Roll;Pitch;Yaw;pRight.wRight;pRight.wUp;pRight.wForward;pUp.wRight;pUp.wUp;pUp.wForward;pForward.wRight;pForward.wUp;pForward.wForward;ScalarRoll;ScalarPitch;ScalarYaw;InputAccelerate;InputRoll;InputPitch;InputRoll
14.5791;1198.827;188.6507;762.9288;-45.45573;71.67981;-49.90605;177.0802;31.75293;-136.3326;0.7039111;-0.04331517;-0.7089663;-0.3997415;-0.8492218;-0.3450071;-0.5871253;0.5262575;-0.6150917;-0.8492219;0.5262575;-0.6150917;1;0;1;0
14.5958;1198.007;189.7361;762.041;-47.14581;69.38454;-51.44424;177.1345;29.94129;-136.2258;0.7039075;-0.04331917;-0.7089695;-0.3809603;-0.8654541;-0.3253598;-0.599486;0.4991125;-0.6257026;-0.8654541;0.4991125;-0.6257026;1;0;1;0
14.6125;1197.16;190.7811;761.1302;-48.78806;67.02467;-52.93097;177.184;28.13569;-136.1232;0.7039044;-0.04332274;-0.7089725;-0.3618622;-0.8807689;-0.305455;-0.6112074;0.4715614;-0.6356541;-0.8807689;0.4715614;-0.6356541;1;0;1;0
14.6292;1196.289;191.7845;760.1973;-50.3811;64.60204;-54.36497;177.2291;26.33578;-136.0243;0.7039015;-0.04332566;-0.7089751;-0.3424659;-0.895162;-0.2853117;-0.622286;0.4436311;-0.6449436;-0.895162;0.4436311;-0.6449436;1;0;1;0
14.6459;1195.394;192.7455;759.2429;-51.92358;62.11857;-55.74503;177.2699;24.54118;-135.9287;0.7038988;-0.04332836;-0.7089775;-0.32279;-0.9086305;-0.2649477;-0.6327189;0.4153472;-0.6535699;-0.9086305;0.4153472;-0.6535699;1;0;1;0
14.6626;1194.475;193.6632;758.2684;-53.41416;59.57619;-57.06992;177.3068;22.75148;-135.836;0.7038959;-0.04333113;-0.7089804;-0.3028525;-0.9211729;-0.2443808;-0.6425038;0.3867351;-0.6615328;-0.9211728;0.3867351;-0.6615328;1;0;1;0
14.6793;1193.535;194.5366;757.2744;-54.85153;56.97692;-58.33847;177.3401;20.96639;-135.7459;0.7038927;-0.04333459;-0.7089832;-0.282672;-0.9327844;-0.2236286;-0.6516377;0.3578202;-0.6688296;-0.9327844;0.3578202;-0.6688296;1;0;1;0
14.696;1192.573;195.365;756.2621;-56.2344;54.32281;-59.54953;177.3699;19.1855;-135.6582;0.7038897;-0.04333847;-0.708986;-0.2622659;-0.9434649;-0.2027091;-0.6601182;0.3286277;-0.6754614;-0.9434648;0.3286277;-0.6754614;1;0;1;0
14.7127;1191.59;196.1475;755.2322;-57.56152;51.61597;-60.70198;177.3965;17.40847;-135.5725;0.7038866;-0.0433428;-0.7089888;-0.2416516;-0.9532114;-0.1816397;-0.6679432;0.2991821;-0.6814266;-0.9532113;0.2991821;-0.6814266;1;0;1;0
14.7294;1190.588;196.8833;754.1859;-58.83165;48.85856;-61.79472;177.4201;15.63495;-135.4886;0.7038834;-0.04334759;-0.7089918;-0.2208463;-0.9620227;-0.1604374;-0.6751113;0.2695074;-0.686725;-0.9620227;0.2695074;-0.686725;1;0;1;0
